종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
000850,화천기공,"33,100","550","1.69","33,100","33,000","1,810","59,490,950","32,550","33,100","32,550","5,000",원(KRW),"2,200,000","72,820,000,000",
016580,환인제약,"16,750","150","0.90","16,750","16,700","117,766","1,961,772,300","16,700","16,850","16,450","500",원(KRW),"18,600,070","311,551,172,500",
032560,황금에스티,"8,120","-120","1.46","8,120","8,110","72,020","585,966,800","8,190","8,240","8,070","500",원(KRW),"14,000,000","113,680,000,000",
004800,효성,"80,800","300","0.37","80,900","80,800","44,972","3,637,665,600","81,000","81,500","80,500","5,000",원(KRW),"21,071,025","1,702,538,820,000",
094280,효성ITX,"21,600","700","3.35","21,650","21,550","53,544","1,160,499,000","21,050","22,200","21,050","500",원(KRW),"11,558,200","249,657,120,000",
298040,효성중공업,"59,300","-600","1.00","59,300","59,200","50,891","3,021,429,600","59,900","60,100","59,000","5,000",원(KRW),"9,324,548","552,945,696,400",
298050,효성첨단소재,"148,000","-1,000","0.67","148,000","147,500","26,991","3,967,967,000","148,500","148,500","146,500","5,000",원(KRW),"4,479,948","663,032,304,000",
298020,효성티앤씨,"186,000","-5,000","2.62","186,500","186,000","17,216","3,212,455,000","190,500","190,500","184,500","5,000",원(KRW),"4,327,682","804,948,852,000",
298000,효성화학,"161,500","-3,000","1.82","161,500","161,000","13,213","2,139,248,000","162,500","164,000","160,500","5,000",원(KRW),"3,190,126","515,205,349,000",
093370,후성,"9,900","-60","0.60","9,910","9,900","931,008","9,269,484,980","10,050","10,100","9,830","500",원(KRW),"92,606,819","916,807,508,100",
081660,휠라홀딩스,"43,300","0","0.00","43,350","43,300","183,559","7,931,962,200","43,500","43,650","42,700","1,000",원(KRW),"60,752,222","2,630,571,212,600",
005870,휴니드,"5,830","-50","0.85","5,840","5,810","25,577","149,217,500","5,890","5,890","5,800","5,000",원(KRW),"14,116,015","82,296,367,450",
079980,휴비스,"8,250","-10","0.12","8,250","8,240","46,012","379,349,680","8,270","8,290","8,180","5,000",원(KRW),"34,500,000","284,625,000,000",
005010,휴스틸,"7,490","30","0.40","7,500","7,490","5,546","41,589,380","7,540","7,550","7,460","5,000",원(KRW),"7,621,668","57,086,293,320",
069260,휴켐스,"23,900","-250","1.04","23,950","23,900","158,479","3,847,159,350","24,300","24,700","23,900","1,000",원(KRW),"40,878,588","976,998,253,200",
000540,흥국화재,"2,970","10","0.34","2,970","2,965","43,514","129,130,185","2,960","3,000","2,935","5,000",원(KRW),"64,242,645","190,800,655,650",
000547,흥국화재2우B,"21,950","-150","0.68","22,100","21,950","150","3,300,200","22,100","22,150","21,950","5,000",원(KRW),"153,600","3,371,520,000",
000545,흥국화재우,"8,820","-230","2.54","8,870","8,820","12,442","110,780,240","9,050","9,050","8,810","5,000",원(KRW),"768,000","6,773,760,000",
003280,흥아해운,"258","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"116,732,559","30,117,000,222",
