,seq,일자2,광역시도,확진자,사망자,전일대비,격리해제,격리중,지역발생,해외유입,10만명당
482,483,2020-03-29,합계,9583,152,105,5033,,,,18.48
483,484,2020-03-29,서울,410,0,20,93,,,,4.21
484,485,2020-03-29,부산,117,3,3,85,,,,3.43
485,486,2020-03-29,대구,6610,106,23,3706,,,,271.29
486,487,2020-03-29,인천,58,0,7,15,,,,1.96
487,488,2020-03-29,광주,20,0,0,11,,,,1.37
488,489,2020-03-29,대전,34,0,3,14,,,,2.31
489,490,2020-03-29,울산,39,0,0,19,,,,3.40
490,491,2020-03-29,세종,46,0,2,11,,,,13.44
491,492,2020-03-29,경기,448,5,15,144,,,,3.38
492,493,2020-03-29,강원,34,1,2,21,,,,2.21
493,494,2020-03-29,충북,41,0,0,21,,,,2.56
494,495,2020-03-29,충남,127,0,1,83,,,,5.98
495,496,2020-03-29,전북,12,0,2,7,,,,0.66
496,497,2020-03-29,전남,9,0,1,3,,,,0.48
497,498,2020-03-29,경북,1287,37,2,732,,,,48.34
498,499,2020-03-29,경남,94,0,3,64,,,,2.80
499,500,2020-03-29,제주,8,0,0,4,,,,1.19
500,501,2020-03-29,검역,189,0,21,0,,,,-
501,707,2020-03-30,합계,9661,158,78,5228,,,,18.63
502,708,2020-03-30,서울,426,0,16,92,,,,4.38
503,709,2020-03-30,부산,118,3,1,87,,,,3.46
504,710,2020-03-30,대구,6624,111,14,3837,,,,271.87
505,711,2020-03-30,인천,58,0,0,15,,,,1.96
506,712,2020-03-30,광주,20,0,0,13,,,,1.37
507,713,2020-03-30,대전,34,0,0,17,,,,2.31
508,714,2020-03-30,울산,39,0,0,19,,,,3.40
509,715,2020-03-30,세종,46,0,0,12,,,,13.44
510,716,2020-03-30,경기,463,5,15,160,,,,3.49
511,717,2020-03-30,강원,36,1,2,21,,,,2.34
512,718,2020-03-30,충북,44,0,3,21,,,,2.75
513,719,2020-03-30,충남,127,0,0,83,,,,5.98
514,720,2020-03-30,전북,13,0,1,7,,,,0.72
515,721,2020-03-30,전남,9,0,0,3,,,,0.48
516,722,2020-03-30,경북,1298,38,11,772,,,,48.75
517,723,2020-03-30,경남,95,0,1,65,,,,2.83
518,724,2020-03-30,제주,9,0,1,4,,,,1.34
519,725,2020-03-30,검역,202,0,13,0,,,,-
520,726,2020-03-31,합계,9786,162,125,5408,,,,18.87
521,727,2020-03-31,서울,450,0,24,107,,,,4.62
522,728,2020-03-31,부산,119,3,1,87,,,,3.49
523,729,2020-03-31,대구,6684,114,60,3946,,,,274.33
524,730,2020-03-31,인천,64,0,6,16,,,,2.17
525,731,2020-03-31,광주,20,0,0,14,,,,1.37
526,732,2020-03-31,대전,36,0,2,18,,,,2.44
527,733,2020-03-31,울산,39,0,0,19,,,,3.40
528,734,2020-03-31,세종,46,0,0,12,,,,13.44
529,735,2020-03-31,경기,476,6,13,166,,,,3.59
530,736,2020-03-31,강원,36,1,0,23,,,,2.34
531,737,2020-03-31,충북,44,0,0,22,,,,2.75
532,738,2020-03-31,충남,128,0,1,90,,,,6.03
533,739,2020-03-31,전북,13,0,0,7,,,,0.72
534,740,2020-03-31,전남,9,0,0,3,,,,0.48
535,741,2020-03-31,경북,1300,38,2,808,,,,48.83
536,742,2020-03-31,경남,96,0,1,67,,,,2.86
537,743,2020-03-31,제주,9,0,0,3,,,,1.34
538,744,2020-03-31,검역,217,0,15,0,,,,-
539,745,2020-04-01,합계,9887,165,101,5567,,,,19.07
540,746,2020-04-01,서울,474,0,24,117,,,,4.87
541,747,2020-04-01,부산,122,3,3,87,,,,3.58
542,748,2020-04-01,대구,6704,115,20,4070,,,,275.15
543,749,2020-04-01,인천,69,0,5,19,,,,2.33
544,750,2020-04-01,광주,24,0,4,14,,,,1.65
545,751,2020-04-01,대전,36,0,0,18,,,,2.44
546,752,2020-04-01,울산,39,1,0,20,,,,3.40
547,753,2020-04-01,세종,46,0,0,12,,,,13.44
548,754,2020-04-01,경기,499,6,23,171,,,,3.77
549,755,2020-04-01,강원,38,1,2,23,,,,2.47
550,756,2020-04-01,충북,44,0,0,23,,,,2.75
551,757,2020-04-01,충남,131,0,3,91,,,,6.17
552,758,2020-04-01,전북,14,0,1,7,,,,0.77
553,759,2020-04-01,전남,12,0,3,3,,,,0.64
554,760,2020-04-01,경북,1302,39,2,822,,,,48.90
555,761,2020-04-01,경남,100,0,4,67,,,,2.98
556,762,2020-04-01,제주,9,0,0,3,,,,1.34
557,763,2020-04-01,검역,224,0,7,0,,,,-
558,764,2020-04-02,합계,9976,169,89,5828,,,,19.24
559,765,2020-04-02,서울,488,0,14,127,,,,5.01
560,766,2020-04-02,부산,122,3,0,87,,,,3.58
561,767,2020-04-02,대구,6725,117,21,4283,,,,276.01
562,768,2020-04-02,인천,73,0,4,20,,,,2.47
563,769,2020-04-02,광주,25,0,1,14,,,,1.72
564,770,2020-04-02,대전,36,0,0,18,,,,2.44
565,771,2020-04-02,울산,40,1,1,21,,,,3.49
566,772,2020-04-02,세종,46,0,0,12,,,,13.44
567,773,2020-04-02,경기,516,6,17,181,,,,3.89
568,774,2020-04-02,강원,39,1,1,23,,,,2.53
569,775,2020-04-02,충북,44,0,0,23,,,,2.75
570,776,2020-04-02,충남,133,0,2,95,,,,6.27
571,777,2020-04-02,전북,14,0,0,7,,,,0.77
572,778,2020-04-02,전남,14,0,2,3,,,,0.75
573,779,2020-04-02,경북,1304,41,2,840,,,,48.98
574,780,2020-04-02,경남,106,0,6,70,,,,3.15
575,781,2020-04-02,제주,9,0,0,3,,,,1.34
576,782,2020-04-02,검역,242,0,18,1,,,,-
577,783,2020-04-03,합계,10062,174,86,6021,,,,19.41
578,784,2020-04-03,서울,506,0,18,131,,,,5.20
579,785,2020-04-03,부산,122,3,0,88,,,,3.58
580,786,2020-04-03,대구,6734,121,9,4434,,,,276.38
581,787,2020-04-03,인천,74,0,1,21,,,,2.50
582,788,2020-04-03,광주,26,0,1,15,,,,1.78
583,789,2020-04-03,대전,36,0,0,18,,,,2.44
584,790,2020-04-03,울산,40,1,0,21,,,,3.49
585,791,2020-04-03,세종,46,0,0,12,,,,13.44
586,792,2020-04-03,경기,539,6,23,186,,,,4.07
587,793,2020-04-03,강원,41,1,2,23,,,,2.66
588,794,2020-04-03,충북,45,0,1,25,,,,2.81
589,795,2020-04-03,충남,134,0,1,97,,,,6.31
590,796,2020-04-03,전북,15,0,1,7,,,,0.83
591,797,2020-04-03,전남,15,0,1,3,,,,0.80
592,798,2020-04-03,경북,1309,42,5,865,,,,49.16
593,799,2020-04-03,경남,107,0,1,71,,,,3.18
594,800,2020-04-03,제주,9,0,0,3,,,,1.34
595,801,2020-04-03,검역,264,0,22,1,,,,-
596,802,2020-04-04,합계,10156,177,94,6325,,,,19.59
597,803,2020-04-04,서울,528,0,22,144,,,,5.42
598,804,2020-04-04,부산,122,3,0,90,,,,3.58
599,805,2020-04-04,대구,6761,122,27,4673,,,,277.49
600,806,2020-04-04,인천,77,0,3,22,,,,2.60
601,807,2020-04-04,광주,26,0,0,15,,,,1.78
602,808,2020-04-04,대전,36,0,0,18,,,,2.44
603,809,2020-04-04,울산,40,1,0,24,,,,3.49
604,810,2020-04-04,세종,46,0,0,15,,,,13.44
605,811,2020-04-04,경기,562,6,23,200,,,,4.24
606,812,2020-04-04,강원,42,1,1,23,,,,2.73
607,813,2020-04-04,충북,45,0,0,27,,,,2.81
608,814,2020-04-04,충남,135,0,1,102,,,,6.36
609,815,2020-04-04,전북,15,0,0,7,,,,0.83
610,816,2020-04-04,전남,15,0,0,4,,,,0.80
611,817,2020-04-04,경북,1310,44,1,881,,,,49.20
612,818,2020-04-04,경남,108,0,1,75,,,,3.21
613,819,2020-04-04,제주,9,0,0,4,,,,1.34
614,820,2020-04-04,검역,279,0,15,1,,,,-
615,821,2020-04-05,합계,10237,183,81,6463,,,,19.74
616,822,2020-04-05,서울,552,0,24,145,,,,5.67
617,823,2020-04-05,부산,122,3,0,90,,,,3.58
618,824,2020-04-05,대구,6768,127,7,4773,,,,277.78
619,825,2020-04-05,인천,79,0,2,25,,,,2.67
620,826,2020-04-05,광주,27,0,1,15,,,,1.85
621,827,2020-04-05,대전,37,0,1,18,,,,2.51
622,828,2020-04-05,울산,40,1,0,27,,,,3.49
623,829,2020-04-05,세종,46,0,0,15,,,,13.44
624,830,2020-04-05,경기,572,7,10,208,,,,4.32
625,831,2020-04-05,강원,45,1,3,24,,,,2.92
626,832,2020-04-05,충북,45,0,0,28,,,,2.81
627,833,2020-04-05,충남,135,0,0,102,,,,6.36
628,834,2020-04-05,전북,16,0,1,7,,,,0.88
629,835,2020-04-05,전남,15,0,0,4,,,,0.80
630,836,2020-04-05,경북,1314,44,4,899,,,,49.35
631,837,2020-04-05,경남,109,0,1,77,,,,3.24
632,838,2020-04-05,제주,12,0,3,4,,,,1.79
633,839,2020-04-05,검역,303,0,24,2,,,,-
634,840,2020-04-06,합계,10284,186,47,6598,,,,19.84
635,841,2020-04-06,서울,563,0,11,151,,,,5.78
636,842,2020-04-06,부산,122,3,0,91,,,,3.58
637,843,2020-04-06,대구,6781,129,13,4865,,,,278.31
638,844,2020-04-06,인천,80,0,1,27,,,,2.71
639,845,2020-04-06,광주,27,0,0,15,,,,1.85
640,846,2020-04-06,대전,39,0,2,19,,,,2.65
641,847,2020-04-06,울산,40,1,0,27,,,,3.49
642,848,2020-04-06,세종,46,0,0,17,,,,13.44
643,849,2020-04-06,경기,580,7,8,213,,,,4.38
644,850,2020-04-06,강원,45,1,0,23,,,,2.92
645,851,2020-04-06,충북,45,0,0,29,,,,2.81
646,852,2020-04-06,충남,136,0,1,102,,,,6.41
647,853,2020-04-06,전북,16,0,0,7,,,,0.88
648,854,2020-04-06,전남,15,0,0,4,,,,0.80
649,855,2020-04-06,경북,1316,45,2,922,,,,49.43
650,856,2020-04-06,경남,111,0,2,80,,,,3.30
651,857,2020-04-06,제주,12,0,0,4,,,,1.79
652,858,2020-04-06,검역,310,0,7,2,,,,-
653,859,2020-04-07,합계,10331,192,47,6694,,,,19.93
654,860,2020-04-07,서울,567,0,4,164,,,,5.83
655,861,2020-04-07,부산,123,3,1,91,,,,3.61
656,862,2020-04-07,대구,6794,134,13,4918,,,,278.84
657,863,2020-04-07,인천,80,0,0,27,,,,2.71
658,864,2020-04-07,광주,27,0,0,15,,,,1.85
659,865,2020-04-07,대전,39,0,0,20,,,,2.65
660,866,2020-04-07,울산,40,1,0,28,,,,3.49
661,867,2020-04-07,세종,46,0,0,17,,,,13.44
662,868,2020-04-07,경기,590,7,10,226,,,,4.45
663,869,2020-04-07,강원,47,1,2,24,,,,3.05
664,870,2020-04-07,충북,45,0,0,29,,,,2.81
665,871,2020-04-07,충남,137,0,1,104,,,,6.45
666,872,2020-04-07,전북,16,0,0,7,,,,0.88
667,873,2020-04-07,전남,15,0,0,4,,,,0.80
668,874,2020-04-07,경북,1317,46,1,934,,,,49.46
669,875,2020-04-07,경남,112,0,1,80,,,,3.33
670,876,2020-04-07,제주,12,0,0,4,,,,1.79
671,877,2020-04-07,검역,324,0,14,2,,,,-
672,916,2020-04-08,합계,10423,204,39,6973,3246,16,23,20.10
673,917,2020-04-08,서울,590,2,12,174,414,5,7,6.06
674,918,2020-04-08,부산,125,3,0,97,25,0,0,3.66
675,919,2020-04-08,대구,6807,139,4,5106,1562,4,0,279.38
676,920,2020-04-08,인천,84,0,0,31,53,0,0,2.84
677,921,2020-04-08,광주,27,0,0,15,12,0,0,1.85
678,922,2020-04-08,대전,39,0,0,20,19,0,0,2.65
679,923,2020-04-08,울산,40,1,0,28,11,0,0,3.49
680,924,2020-04-08,세종,46,0,0,16,30,0,0,13.44
681,925,2020-04-08,경기,606,11,10,259,336,5,5,4.57
682,926,2020-04-08,강원,49,1,0,24,24,0,0,3.18
683,927,2020-04-08,충북,45,0,0,30,15,0,0,2.81
684,928,2020-04-08,충남,138,0,1,105,33,1,0,6.50
685,929,2020-04-08,전북,17,0,0,7,10,0,0,0.94
686,930,2020-04-08,전남,15,0,0,4,11,0,0,0.80
687,931,2020-04-08,경북,1320,47,0,968,305,0,0,49.58
688,932,2020-04-08,경남,115,0,2,82,33,1,1,3.42
689,933,2020-04-08,제주,12,0,0,4,8,0,0,1.79
690,934,2020-04-08,검역,348,0,10,3,345,0,10,-
691,958,2020-04-09,합계,10423,204,39,6973,3246,16,23,20.10
692,959,2020-04-09,서울,590,2,12,174,414,5,7,6.06
693,960,2020-04-09,부산,125,3,0,97,25,0,0,3.66
694,961,2020-04-09,대구,6807,139,4,5106,1562,4,0,279.38
695,962,2020-04-09,인천,84,0,0,31,53,0,0,2.84
696,963,2020-04-09,광주,27,0,0,15,12,0,0,1.85
697,964,2020-04-09,대전,39,0,0,20,19,0,0,2.65
698,965,2020-04-09,울산,40,1,0,28,11,0,0,3.49
699,966,2020-04-09,세종,46,0,0,16,30,0,0,13.44
700,967,2020-04-09,경기,606,11,10,259,336,5,5,4.57
701,968,2020-04-09,강원,49,1,0,24,24,0,0,3.18
702,969,2020-04-09,충북,45,0,0,30,15,0,0,2.81
703,970,2020-04-09,충남,138,0,1,105,33,1,0,6.50
704,971,2020-04-09,전북,17,0,0,7,10,0,0,0.94
705,972,2020-04-09,전남,15,0,0,4,11,0,0,0.80
706,973,2020-04-09,경북,1320,47,0,968,305,0,0,49.58
707,974,2020-04-09,경남,115,0,2,82,33,1,1,3.42
708,975,2020-04-09,제주,12,0,0,4,8,0,0,1.79
709,976,2020-04-09,검역,348,0,10,3,345,0,10,-
710,996,2020-04-10,합계,10450,208,27,7117,3125,22,5,20.16
711,997,2020-04-10,서울,595,2,5,185,408,5,0,6.11
712,998,2020-04-10,부산,126,3,1,98,25,1,0,3.69
713,999,2020-04-10,대구,6807,142,0,5193,1472,0,0,279.38
714,1000,2020-04-10,인천,85,0,1,34,51,1,0,2.88
715,1001,2020-04-10,광주,27,0,0,15,12,0,0,1.85
716,1002,2020-04-10,대전,39,0,0,21,18,0,0,2.65
717,1003,2020-04-10,울산,40,1,0,28,11,0,0,3.49
718,1004,2020-04-10,세종,46,0,0,20,26,0,0,13.44
719,1005,2020-04-10,경기,615,11,9,269,335,8,1,4.64
720,1006,2020-04-10,강원,49,1,0,26,22,0,0,3.18
721,1007,2020-04-10,충북,45,0,0,28,17,0,0,2.81
722,1008,2020-04-10,충남,138,0,0,105,33,0,0,6.50
723,1009,2020-04-10,전북,17,0,0,8,9,0,0,0.94
724,1010,2020-04-10,전남,15,0,0,4,11,0,0,0.80
725,1011,2020-04-10,경북,1327,48,7,994,285,7,0,49.84
726,1012,2020-04-10,경남,115,0,0,82,33,0,0,3.42
727,1013,2020-04-10,제주,12,0,0,4,8,0,0,1.79
728,1014,2020-04-10,검역,352,0,4,3,349,0,4,-
729,1015,2020-04-11,합계,10480,211,30,7243,3026,18,12,20.21
730,1016,2020-04-11,서울,599,2,4,195,402,3,1,6.15
731,1017,2020-04-11,부산,126,3,0,100,23,0,0,3.69
732,1018,2020-04-11,대구,6814,145,7,5271,1398,6,1,279.66
733,1019,2020-04-11,인천,85,0,0,35,50,0,0,2.88
734,1020,2020-04-11,광주,27,0,0,17,10,0,0,1.85
735,1021,2020-04-11,대전,39,0,0,22,17,0,0,2.65
736,1022,2020-04-11,울산,41,1,1,30,10,0,1,3.57
737,1023,2020-04-11,세종,46,0,0,20,26,0,0,13.44
738,1024,2020-04-11,경기,624,11,9,286,327,6,3,4.71
739,1025,2020-04-11,강원,49,1,0,26,22,0,0,3.18
740,1026,2020-04-11,충북,45,0,0,28,17,0,0,2.81
741,1027,2020-04-11,충남,138,0,0,106,32,0,0,6.5
742,1028,2020-04-11,전북,17,0,0,8,9,0,0,0.94
743,1029,2020-04-11,전남,15,0,0,5,10,0,0,0.8
744,1030,2020-04-11,경북,1330,48,3,1004,278,3,0,49.95
745,1031,2020-04-11,경남,115,0,0,83,32,0,0,3.42
746,1032,2020-04-11,제주,12,0,0,4,8,0,0,1.79
747,1033,2020-04-11,검역,358,0,6,3,355,0,6,-
748,1091,2020-04-12,합계,10512,214,32,7368,2930,8,24,20.27
749,1092,2020-04-12,서울,602,2,3,202,398,2,1,6.18
750,1093,2020-04-12,부산,126,3,0,103,20,0,0,3.69
751,1094,2020-04-12,대구,6816,146,2,5356,1314,1,1,279.75
752,1095,2020-04-12,인천,86,0,1,38,48,0,1,2.91
753,1096,2020-04-12,광주,27,0,0,19,8,0,0,1.85
754,1097,2020-04-12,대전,39,0,0,23,16,0,0,2.65
755,1098,2020-04-12,울산,41,1,0,32,8,0,0,3.57
756,1099,2020-04-12,세종,46,0,0,22,24,0,0,13.44
757,1100,2020-04-12,경기,628,12,4,292,324,1,3,4.74
758,1101,2020-04-12,강원,49,1,0,27,21,0,0,3.18
759,1102,2020-04-12,충북,45,0,0,29,16,0,0,2.81
760,1103,2020-04-12,충남,139,0,1,108,31,1,0,6.55
761,1104,2020-04-12,전북,17,0,0,8,9,0,0,0.94
762,1105,2020-04-12,전남,15,0,0,5,10,0,0,0.80
763,1106,2020-04-12,경북,1333,49,3,1013,271,3,0,50.07
764,1107,2020-04-12,경남,115,0,0,84,31,0,0,3.42
765,1108,2020-04-12,제주,12,0,0,4,8,0,0,1.79
766,1109,2020-04-12,검역,376,0,18,3,373,0,18,-
767,1110,2020-04-13,합계,10537,217,25,7447,2873,9,16,20.32
768,1111,2020-04-13,서울,610,2,8,214,394,1,7,6.27
769,1112,2020-04-13,부산,126,3,0,103,20,0,0,3.69
770,1113,2020-04-13,대구,6819,147,3,5395,1277,3,0,279.87
771,1114,2020-04-13,인천,87,0,1,39,48,0,1,2.94
772,1115,2020-04-13,광주,27,0,0,19,8,0,0,1.85
773,1116,2020-04-13,대전,39,0,0,23,16,0,0,2.65
774,1117,2020-04-13,울산,41,1,0,33,7,0,0,3.57
775,1118,2020-04-13,세종,46,0,0,22,24,0,0,13.44
776,1119,2020-04-13,경기,631,13,3,305,313,1,2,4.76
777,1120,2020-04-13,강원,49,1,0,28,20,0,0,3.18
778,1121,2020-04-13,충북,45,0,0,31,14,0,0,2.81
779,1122,2020-04-13,충남,139,0,0,109,30,0,0,6.55
780,1123,2020-04-13,전북,17,0,0,8,9,0,0,0.94
781,1124,2020-04-13,전남,15,0,0,6,9,0,0,0.8
782,1125,2020-04-13,경북,1337,50,4,1020,267,4,0,50.22
783,1126,2020-04-13,경남,115,0,0,84,31,0,0,3.42
784,1127,2020-04-13,제주,12,0,0,5,7,0,0,1.79
785,1128,2020-04-13,검역,382,0,6,3,379,0,6,-
786,1129,2020-04-14,합계,10564,222,27,7534,2808,15,12,20.38
787,1130,2020-04-14,서울,612,2,2,228,382,2,0,6.29
788,1131,2020-04-14,부산,126,3,0,103,20,0,0,3.69
789,1132,2020-04-14,대구,6822,152,3,5440,1230,2,1,279.99
790,1133,2020-04-14,인천,88,0,1,42,46,0,1,2.98
791,1134,2020-04-14,광주,27,0,0,21,6,0,0,1.85
792,1135,2020-04-14,대전,39,0,0,24,15,0,0,2.65
793,1136,2020-04-14,울산,42,1,1,33,8,1,0,3.66
794,1137,2020-04-14,세종,46,0,0,21,25,0,0,13.44
795,1138,2020-04-14,경기,639,13,8,313,313,5,3,4.82
796,1139,2020-04-14,강원,49,1,0,29,19,0,0,3.18
797,1140,2020-04-14,충북,45,0,0,31,14,0,0,2.81
798,1141,2020-04-14,충남,139,0,0,113,26,0,0,6.55
799,1142,2020-04-14,전북,17,0,0,8,9,0,0,0.94
800,1143,2020-04-14,전남,15,0,0,6,9,0,0,0.8
801,1144,2020-04-14,경북,1342,50,5,1029,263,5,0,50.4
802,1145,2020-04-14,경남,115,0,0,84,31,0,0,3.42
803,1146,2020-04-14,제주,12,0,0,5,7,0,0,1.79
804,1147,2020-04-14,검역,389,0,7,4,385,0,7,-
805,1148,2020-04-15,합계,10591,225,27,7616,2750,16,11,20.43
806,1149,2020-04-15,서울,617,2,5,239,376,2,3,6.34
807,1150,2020-04-15,부산,127,3,1,107,17,0,1,3.72
808,1151,2020-04-15,대구,6823,155,1,5486,1182,0,1,280.03
809,1152,2020-04-15,인천,88,0,0,48,40,0,0,2.98
810,1153,2020-04-15,광주,28,0,1,21,7,1,0,1.92
811,1154,2020-04-15,대전,39,0,0,24,15,0,0,2.65
812,1155,2020-04-15,울산,42,1,0,33,8,0,0,3.66
813,1156,2020-04-15,세종,46,0,0,21,25,0,0,13.44
814,1157,2020-04-15,경기,645,13,6,322,310,6,0,4.87
815,1158,2020-04-15,강원,51,1,2,27,23,1,1,3.31
816,1159,2020-04-15,충북,45,0,0,31,14,0,0,2.81
817,1160,2020-04-15,충남,139,0,0,114,25,0,0,6.55
818,1161,2020-04-15,전북,17,0,0,8,9,0,0,0.94
819,1162,2020-04-15,전남,15,0,0,7,8,0,0,0.8
820,1163,2020-04-15,경북,1348,50,6,1035,263,6,0,50.63
821,1164,2020-04-15,경남,115,0,0,84,31,0,0,3.42
822,1165,2020-04-15,제주,13,0,1,5,8,0,1,1.94
823,1166,2020-04-15,검역,393,0,4,4,389,0,4,-
824,1186,2020-04-16,합계,10613,229,22,7757,2627,11,11,20.47
825,1187,2020-04-16,서울,619,2,2,250,367,1,1,6.36
826,1188,2020-04-16,부산,130,3,3,111,16,0,3,3.81
827,1189,2020-04-16,대구,6827,158,4,5586,1083,4,0,280.20
828,1190,2020-04-16,인천,88,0,0,51,37,0,0,2.98
829,1191,2020-04-16,광주,28,0,0,22,6,0,0,1.92
830,1192,2020-04-16,대전,39,0,0,25,14,0,0,2.65
831,1193,2020-04-16,울산,42,1,0,34,7,0,0,3.66
832,1194,2020-04-16,세종,46,0,0,21,25,0,0,13.44
833,1195,2020-04-16,경기,649,14,4,330,305,1,3,4.90
834,1196,2020-04-16,강원,52,1,1,27,24,1,0,3.38
835,1197,2020-04-16,충북,45,0,0,34,11,0,0,2.81
836,1198,2020-04-16,충남,139,0,0,115,24,0,0,6.55
837,1199,2020-04-16,전북,17,0,0,9,8,0,0,0.94
838,1200,2020-04-16,전남,15,0,0,7,8,0,0,0.80
839,1201,2020-04-16,경북,1352,50,4,1044,258,4,0,50.78
840,1202,2020-04-16,경남,115,0,0,82,33,0,0,3.42
841,1203,2020-04-16,제주,13,0,0,5,8,0,0,1.94
842,1204,2020-04-16,검역,397,0,4,4,393,0,4,-
843,1205,2020-04-17,합계,10635,230,22,7829,2576,8,14,20.51
844,1206,2020-04-17,서울,621,2,2,268,351,1,1,6.38
845,1207,2020-04-17,부산,130,3,0,112,15,0,0,3.81
846,1208,2020-04-17,대구,6827,159,0,5626,1042,0,0,280.2
847,1209,2020-04-17,인천,89,0,1,51,38,1,0,3.01
848,1210,2020-04-17,광주,30,0,2,22,8,0,2,2.06
849,1211,2020-04-17,대전,40,0,1,25,15,1,0,2.71
850,1212,2020-04-17,울산,42,1,0,34,7,0,0,3.66
851,1213,2020-04-17,세종,46,0,0,24,22,0,0,13.44
852,1214,2020-04-17,경기,650,14,1,340,296,1,0,4.91
853,1215,2020-04-17,강원,52,1,0,28,23,0,0,3.38
854,1216,2020-04-17,충북,45,0,0,37,8,0,0,2.81
855,1217,2020-04-17,충남,139,0,0,115,24,0,0,6.55
856,1218,2020-04-17,전북,17,0,0,9,8,0,0,0.94
857,1219,2020-04-17,전남,15,0,0,7,8,0,0,0.8
858,1220,2020-04-17,경북,1356,50,4,1037,269,4,0,50.93
859,1221,2020-04-17,경남,115,0,0,84,31,0,0,3.42
860,1222,2020-04-17,제주,13,0,0,5,8,0,0,1.94
861,1223,2020-04-17,검역,408,0,11,5,403,0,11,-
862,1224,2020-04-18,합계,10653,232,18,7937,2484,9,9,20.55
863,1225,2020-04-18,서울,622,2,1,274,346,0,1,6.39
864,1226,2020-04-18,부산,130,3,0,112,15,0,0,3.81
865,1227,2020-04-18,대구,6830,160,3,5685,985,3,0,280.32
866,1228,2020-04-18,인천,90,0,1,55,35,0,1,3.04
867,1229,2020-04-18,광주,30,0,0,22,8,0,0,2.06
868,1230,2020-04-18,대전,39,0,-1,25,14,-1,0,2.65
869,1231,2020-04-18,울산,42,1,0,34,7,0,0,3.66
870,1232,2020-04-18,세종,46,0,0,25,21,0,0,13.44
871,1233,2020-04-18,경기,654,14,4,361,279,4,0,4.94
872,1234,2020-04-18,강원,53,1,1,28,24,0,1,3.44
873,1235,2020-04-18,충북,45,0,0,38,7,0,0,2.81
874,1236,2020-04-18,충남,141,0,2,119,22,1,1,6.64
875,1237,2020-04-18,전북,17,0,0,9,8,0,0,0.94
876,1238,2020-04-18,전남,15,0,0,7,8,0,0,0.80
877,1239,2020-04-18,경북,1358,51,2,1046,261,1,1,51.00
878,1240,2020-04-18,경남,116,0,1,84,32,1,0,3.45
879,1241,2020-04-18,제주,13,0,0,6,7,0,0,1.94
880,1242,2020-04-18,검역,412,0,4,7,405,0,4,-
881,1243,2020-04-19,합계,10661,234,8,8042,2385,3,5,20.56
882,1244,2020-04-19,서울,624,2,2,288,334,1,1,6.41
883,1245,2020-04-19,부산,130,3,0,115,12,0,0,3.81
884,1246,2020-04-19,대구,6832,161,2,5743,928,1,1,280.4
885,1247,2020-04-19,인천,91,0,1,55,36,0,1,3.08
886,1248,2020-04-19,광주,30,0,0,22,8,0,0,2.06
887,1249,2020-04-19,대전,39,0,0,25,14,0,0,2.65
888,1250,2020-04-19,울산,42,1,0,34,7,0,0,3.66
889,1251,2020-04-19,세종,46,0,0,29,17,0,0,13.44
890,1252,2020-04-19,경기,654,14,0,370,270,0,0,4.94
891,1253,2020-04-19,강원,53,2,0,28,23,0,0,3.44
892,1254,2020-04-19,충북,45,0,0,38,7,0,0,2.81
893,1255,2020-04-19,충남,141,0,0,122,19,0,0,6.64
894,1256,2020-04-19,전북,17,0,0,9,8,0,0,0.94
895,1257,2020-04-19,전남,15,0,0,8,7,0,0,0.8
896,1258,2020-04-19,경북,1359,51,1,1057,251,1,0,51.04
897,1259,2020-04-19,경남,116,0,0,85,31,0,0,3.45
898,1260,2020-04-19,제주,13,0,0,6,7,0,0,1.94
899,1261,2020-04-19,검역,414,0,2,8,406,0,2,-
900,1262,2020-04-20,합계,10674,236,13,8114,2324,6,7,20.59
901,1263,2020-04-20,서울,624,2,0,304,318,0,0,6.41
902,1264,2020-04-20,부산,132,3,2,115,14,2,0,3.87
903,1265,2020-04-20,대구,6833,163,1,5769,901,1,0,280.44
904,1266,2020-04-20,인천,92,0,1,56,36,0,1,3.11
905,1267,2020-04-20,광주,30,0,0,22,8,0,0,2.06
906,1268,2020-04-20,대전,39,0,0,26,13,0,0,2.65
907,1269,2020-04-20,울산,43,1,1,34,8,0,1,3.75
908,1270,2020-04-20,세종,46,0,0,29,17,0,0,13.44
909,1271,2020-04-20,경기,656,14,2,387,255,1,1,4.95
910,1272,2020-04-20,강원,53,2,0,28,23,0,0,3.44
911,1273,2020-04-20,충북,45,0,0,38,7,0,0,2.81
912,1274,2020-04-20,충남,141,0,0,122,19,0,0,6.64
913,1275,2020-04-20,전북,17,0,0,9,8,0,0,0.94
914,1276,2020-04-20,전남,15,0,0,8,7,0,0,0.8
915,1277,2020-04-20,경북,1361,51,2,1064,246,2,0,51.12
916,1278,2020-04-20,경남,116,0,0,87,29,0,0,3.45
917,1279,2020-04-20,제주,13,0,0,6,7,0,0,1.94
918,1280,2020-04-20,검역,418,0,4,10,408,0,4,-
919,1281,2020-04-21,합계,10683,237,9,8213,2233,4,5,20.6
920,1282,2020-04-21,서울,626,2,2,315,309,1,1,6.43
921,1283,2020-04-21,부산,132,3,0,115,14,0,0,3.87
922,1284,2020-04-21,대구,6835,164,2,5793,878,2,0,280.53
923,1285,2020-04-21,인천,92,0,0,56,36,0,0,3.11
924,1286,2020-04-21,광주,30,0,0,22,8,0,0,2.06
