,일자2,광역시도,확진자,사망자,전일대비,격리해제,격리중,지역발생,해외유입,10만명당
3232,2020-07-04,경남,137,0,1,129,8,0,1,4.08
3233,2020-07-04,경북,1391,54,1,1330,7,1,0,52.24
3234,2020-07-04,전남,25,0,0,19,6,0,0,1.34
3235,2020-07-04,전북,28,0,0,22,6,0,0,1.54
3236,2020-07-04,충남,172,0,0,150,22,0,0,8.1
3237,2020-07-04,충북,66,0,2,61,5,2,0,4.13
3238,2020-07-04,강원,65,3,0,55,7,0,0,4.22
3239,2020-07-04,경기,1270,23,19,1003,244,15,4,9.58
3240,2020-07-04,세종,50,0,0,47,3,0,0,14.61
3241,2020-07-04,울산,55,1,0,52,2,0,0,4.79
3242,2020-07-04,대전,129,1,3,45,83,3,0,8.75
3243,2020-07-04,광주,92,0,8,32,60,8,0,6.32
3244,2020-07-04,인천,346,1,2,317,28,0,2,11.7
3245,2020-07-04,대구,6924,189,1,6707,28,1,0,284.18
3246,2020-07-04,부산,155,3,1,146,6,0,1,4.54
3247,2020-07-04,서울,1353,8,7,1103,242,6,1,13.9
3248,2020-07-04,합계,13030,283,63,11811,936,36,27,25.13
3249,2020-07-03,검역,735,0,4,570,165,0,4,-
3250,2020-07-03,제주,19,0,0,16,3,0,0,2.83
3251,2020-07-03,경남,136,0,2,129,7,0,2,4.05
3252,2020-07-03,경북,1390,54,1,1329,7,1,0,52.21
3253,2020-07-03,전남,25,0,0,19,6,0,0,1.34
3254,2020-07-03,전북,28,0,1,22,6,1,0,1.54
3255,2020-07-03,충남,172,0,1,150,22,1,0,8.1
3256,2020-07-03,충북,64,0,0,61,3,0,0,4
3257,2020-07-03,강원,65,3,0,55,7,0,0,4.22
3258,2020-07-03,경기,1251,23,18,987,241,16,2,9.44
3259,2020-07-03,세종,50,0,0,47,3,0,0,14.61
3260,2020-07-03,울산,55,1,0,52,2,0,0,4.79
3261,2020-07-03,대전,126,1,4,45,80,4,0,8.55
3262,2020-07-03,광주,84,0,6,32,52,6,0,5.77
3263,2020-07-03,인천,344,1,1,311,32,1,0,11.64
3264,2020-07-03,대구,6923,189,11,6703,31,8,3,284.14
3265,2020-07-03,부산,154,3,0,146,5,0,0,4.51
3266,2020-07-03,서울,1346,7,12,1085,254,12,0,13.83
3267,2020-07-03,합계,12967,282,61,11759,926,8,11,25.01
3268,2020-07-02,검역,731,0,2,559,172,0,2,-
3269,2020-07-02,제주,19,0,0,16,3,0,0,2.83
3270,2020-07-02,경남,134,0,0,128,6,0,0,3.99
3271,2020-07-02,경북,1389,54,0,1328,7,0,0,52.17
3272,2020-07-02,전남,25,0,0,19,6,0,0,1.34
3273,2020-07-02,전북,27,0,0,22,5,0,0,1.49
3274,2020-07-02,충남,171,0,3,150,21,2,1,8.06
3275,2020-07-02,충북,64,0,0,61,3,0,0,4
3276,2020-07-02,강원,65,3,0,55,7,0,0,4.22
3277,2020-07-02,경기,1233,23,10,967,243,5,5,9.31
3278,2020-07-02,세종,50,0,0,47,3,0,0,14.61
3279,2020-07-02,울산,55,1,0,52,2,0,0,4.79
3280,2020-07-02,대전,122,1,1,44,77,1,0,8.28
3281,2020-07-02,광주,78,0,22,32,46,22,0,5.35
3282,2020-07-02,인천,343,1,0,302,40,0,0,11.6
3283,2020-07-02,대구,6910,189,3,6702,19,1,2,283.6
3284,2020-07-02,부산,154,3,0,146,5,0,0,4.51
3285,2020-07-02,서울,1334,7,13,1054,273,13,0,13.71
3286,2020-07-02,합계,12904,282,54,11684,938,44,10,24.89
3287,2020-07-01,검역,729,0,5,548,181,0,5,-
3288,2020-07-01,제주,19,0,0,16,3,0,0,2.83
3289,2020-07-01,경남,134,0,0,128,6,0,0,3.99
3290,2020-07-01,경북,1389,54,0,1328,7,0,0,52.17
3291,2020-07-01,전남,25,0,1,19,6,0,1,1.34
3292,2020-07-01,전북,27,0,0,21,6,0,0,1.49
3293,2020-07-01,충남,168,0,1,150,18,0,1,7.92
3294,2020-07-01,충북,64,0,0,60,4,0,0,4
3295,2020-07-01,강원,65,3,0,55,7,0,0,4.22
3296,2020-07-01,경기,1223,23,16,951,249,11,5,9.23
3297,2020-07-01,세종,50,0,0,47,3,0,0,14.61
3298,2020-07-01,울산,55,1,0,52,2,0,0,4.79
3299,2020-07-01,대전,121,1,4,44,76,3,1,8.21
3300,2020-07-01,광주,56,0,12,32,24,12,0,3.84
3301,2020-07-01,인천,343,1,2,294,48,0,2,11.6
3302,2020-07-01,대구,6907,189,1,6700,18,1,0,283.48
3303,2020-07-01,부산,154,3,0,142,9,0,0,4.51
3304,2020-07-01,서울,1321,7,9,1026,288,9,0,13.57
3305,2020-07-01,합계,12850,282,51,11613,955,36,15,24.78
3306,2020-06-30,검역,724,0,13,540,184,0,13,-
3307,2020-06-30,제주,19,0,0,16,3,0,0,2.83
3308,2020-06-30,경남,134,0,0,128,6,0,0,3.99
3309,2020-06-30,경북,1389,54,1,1328,7,0,1,52.17
3310,2020-06-30,전남,24,0,0,19,5,0,0,1.29
3311,2020-06-30,전북,27,0,0,21,6,0,0,1.49
3312,2020-06-30,충남,167,0,0,150,17,0,0,7.87
3313,2020-06-30,충북,65,0,1,60,5,1,0,4.06
3314,2020-06-30,강원,65,3,1,54,8,1,0,4.22
3315,2020-06-30,경기,1207,23,7,931,253,7,0,9.11
3316,2020-06-30,세종,50,0,1,47,3,0,1,14.61
3317,2020-06-30,울산,55,1,0,50,4,0,0,4.79
3318,2020-06-30,대전,117,1,5,44,72,5,0,7.94
3319,2020-06-30,광주,44,0,3,32,12,3,0,3.02
3320,2020-06-30,인천,341,1,3,290,50,0,3,11.54
3321,2020-06-30,대구,6906,189,0,6700,17,0,0,283.44
3322,2020-06-30,부산,154,3,1,142,9,0,1,4.51
3323,2020-06-30,서울,1312,7,7,985,320,6,1,13.48
3324,2020-06-30,합계,12800,282,43,11537,981,23,20,24.69
3325,2020-06-29,검역,711,0,5,523,188,0,5,-
3326,2020-06-29,제주,19,0,0,16,3,0,0,2.83
3327,2020-06-29,경남,134,0,1,128,6,0,1,3.99
3328,2020-06-29,경북,1388,54,1,1328,6,0,1,52.13
3329,2020-06-29,전남,24,0,1,19,5,0,1,1.29
3330,2020-06-29,전북,27,0,1,21,6,1,0,1.49
3331,2020-06-29,충남,167,0,0,150,17,0,0,7.87
3332,2020-06-29,충북,64,0,0,60,4,0,0,4
3333,2020-06-29,강원,64,3,0,54,7,0,0,4.15
3334,2020-06-29,경기,1200,23,16,888,289,14,2,9.06
3335,2020-06-29,세종,49,0,0,47,2,0,0,14.31
3336,2020-06-29,울산,55,1,0,50,4,0,0,4.79
3337,2020-06-29,대전,112,1,2,44,67,2,0,7.6
3338,2020-06-29,광주,41,0,4,32,9,3,1,2.81
3339,2020-06-29,인천,338,1,1,284,53,1,0,11.43
3340,2020-06-29,대구,6906,189,2,6700,17,2,0,283.44
3341,2020-06-29,부산,153,3,1,143,7,1,0,4.48
3342,2020-06-29,서울,1305,7,7,942,356,6,1,13.41
3343,2020-06-29,합계,12757,282,42,11429,1046,30,12,24.6
3344,2020-06-28,검역,706,0,16,515,191,0,16,-
3345,2020-06-28,제주,19,0,0,16,3,0,0,2.83
3346,2020-06-28,경남,133,0,0,128,5,0,0,3.96
3347,2020-06-28,경북,1387,54,0,1328,5,0,0,52.09
3348,2020-06-28,전남,23,0,3,19,4,3,0,1.23
3349,2020-06-28,전북,26,0,0,21,5,0,0,1.43
3350,2020-06-28,충남,167,0,1,148,19,0,1,7.87
3351,2020-06-28,충북,64,0,1,60,4,1,0,4
3352,2020-06-28,강원,64,3,0,53,8,0,0,4.15
3353,2020-06-28,경기,1184,23,17,873,288,13,4,8.94
3354,2020-06-28,세종,49,0,0,47,2,0,0,14.31
3355,2020-06-28,울산,55,1,0,50,4,0,0,4.79
3356,2020-06-28,대전,110,1,6,44,65,6,0,7.46
3357,2020-06-28,광주,37,0,4,32,5,4,0,2.54
3358,2020-06-28,인천,337,1,0,264,72,0,0,11.4
3359,2020-06-28,대구,6904,189,0,6700,15,0,0,283.36
3360,2020-06-28,부산,152,3,0,143,6,0,0,4.46
3361,2020-06-28,서울,1298,7,14,923,368,13,1,13.34
3362,2020-06-28,합계,12715,282,62,11364,1069,40,22,24.52
3363,2020-06-27,검역,690,0,11,512,178,0,11,-
3364,2020-06-27,제주,19,0,0,16,3,0,0,2.83
3365,2020-06-27,경남,133,0,0,128,5,0,0,3.96
3366,2020-06-27,경북,1387,54,0,1328,5,0,0,52.09
3367,2020-06-27,전남,20,0,0,19,1,0,0,1.07
3368,2020-06-27,전북,26,0,1,20,6,1,0,1.43
3369,2020-06-27,충남,166,0,0,148,18,0,0,7.82
3370,2020-06-27,충북,63,0,1,60,3,0,1,3.94
3371,2020-06-27,강원,64,3,0,52,9,0,0,4.15
3372,2020-06-27,경기,1167,23,17,858,287,12,5,8.81
3373,2020-06-27,세종,49,0,0,47,2,0,0,14.31
3374,2020-06-27,울산,55,1,0,50,4,0,0,4.79
3375,2020-06-27,대전,104,1,2,44,59,2,0,7.05
3376,2020-06-27,광주,33,0,0,32,1,0,0,2.27
3377,2020-06-27,인천,337,1,1,250,85,0,1,11.40
3378,2020-06-27,대구,6904,189,1,6700,15,1,0,283.36
3379,2020-06-27,부산,152,3,0,142,7,0,0,4.46
3380,2020-06-27,서울,1284,7,17,911,366,15,2,13.19
3381,2020-06-27,합계,12653,282,51,11317,1054,31,20,24.40
3382,2020-06-26,검역,679,0,7,509,170,0,7,-
3383,2020-06-26,제주,19,0,0,16,3,0,0,2.83
3384,2020-06-26,경남,133,0,0,125,8,0,0,3.96
3385,2020-06-26,경북,1387,54,1,1327,6,0,1,52.09
3386,2020-06-26,전남,20,0,0,18,2,0,0,1.07
3387,2020-06-26,전북,25,0,0,20,5,0,0,1.38
3388,2020-06-26,충남,166,0,3,148,18,3,0,7.82
3389,2020-06-26,충북,62,0,0,60,2,0,0,3.88
3390,2020-06-26,강원,64,3,1,52,9,1,0,4.15
3391,2020-06-26,경기,1150,23,4,814,313,2,2,8.68
3392,2020-06-26,세종,49,0,0,47,2,0,0,14.31
3393,2020-06-26,울산,55,1,0,49,5,0,0,4.79
3394,2020-06-26,대전,102,1,4,44,57,4,0,6.92
3395,2020-06-26,광주,33,0,0,32,1,0,0,2.27
3396,2020-06-26,인천,336,1,2,231,104,1,1,11.37
3397,2020-06-26,대구,6903,189,0,6695,19,0,0,283.32
3398,2020-06-26,부산,152,3,0,142,7,0,0,4.46
3399,2020-06-26,서울,1267,7,17,843,417,16,1,13.02
3400,2020-06-26,합계,12602,282,39,11172,1148,27,12,24.31
3401,2020-06-25,검역,672,0,4,497,175,0,4,-
3402,2020-06-25,제주,19,0,0,16,3,0,0,2.83
3403,2020-06-25,경남,133,0,0,125,8,0,0,3.96
3404,2020-06-25,경북,1386,54,0,1321,11,0,0,52.06
3405,2020-06-25,전남,20,0,0,18,2,0,0,1.07
3406,2020-06-25,전북,25,0,0,20,5,0,0,1.38
3407,2020-06-25,충남,163,0,1,146,17,1,0,7.68
3408,2020-06-25,충북,62,0,0,57,5,0,0,3.88
3409,2020-06-25,강원,63,3,0,52,8,0,0,4.09
3410,2020-06-25,경기,1146,23,9,777,346,9,0,8.65
3411,2020-06-25,세종,49,0,0,47,2,0,0,14.31
3412,2020-06-25,울산,55,1,0,48,6,0,0,4.79
3413,2020-06-25,대전,98,1,4,44,53,4,0,6.65
3414,2020-06-25,광주,33,0,0,32,1,0,0,2.27
3415,2020-06-25,인천,334,1,1,182,151,1,0,11.3
3416,2020-06-25,대구,6903,189,0,6689,25,0,0,283.32
3417,2020-06-25,부산,152,3,0,142,7,0,0,4.46
3418,2020-06-25,서울,1250,7,9,761,482,8,1,12.84
3419,2020-06-25,합계,12563,282,28,10974,1307,23,5,24.23
3420,2020-06-24,검역,668,0,12,496,172,0,12,-
3421,2020-06-24,제주,19,0,0,15,4,0,0,2.83
3422,2020-06-24,경남,133,0,0,124,9,0,0,3.96
3423,2020-06-24,경북,1386,54,1,1321,11,0,1,52.06
3424,2020-06-24,전남,20,0,0,18,2,0,0,1.07
3425,2020-06-24,전북,25,0,1,20,5,0,1,1.38
3426,2020-06-24,충남,162,0,1,146,16,1,0,7.63
3427,2020-06-24,충북,62,0,0,56,6,0,0,3.88
3428,2020-06-24,강원,63,3,1,52,8,1,0,4.09
3429,2020-06-24,경기,1137,23,7,761,353,5,2,8.58
3430,2020-06-24,세종,49,0,0,47,2,0,0,14.31
3431,2020-06-24,울산,55,1,2,48,6,2,0,4.79
3432,2020-06-24,대전,94,1,8,44,49,8,0,6.38
3433,2020-06-24,광주,33,0,0,32,1,0,0,2.27
3434,2020-06-24,인천,333,1,3,174,158,3,0,11.26
3435,2020-06-24,대구,6903,189,2,6687,27,0,2,283.32
3436,2020-06-24,부산,152,3,2,142,7,0,2,4.46
3437,2020-06-24,서울,1241,6,11,747,488,11,0,12.75
3438,2020-06-24,합계,12535,281,51,10930,1324,31,20,24.18
3439,2020-06-23,검역,656,0,26,488,168,0,26,-
3440,2020-06-23,제주,19,0,0,15,4,0,0,2.83
3441,2020-06-23,경남,133,0,0,124,9,0,0,3.96
3442,2020-06-23,경북,1385,54,0,1321,10,0,0,52.02
3443,2020-06-23,전남,20,0,0,18,2,0,0,1.07
3444,2020-06-23,전북,24,0,0,20,4,0,0,1.32
3445,2020-06-23,충남,161,0,0,144,17,0,0,7.59
3446,2020-06-23,충북,62,0,1,56,6,0,1,3.88
3447,2020-06-23,강원,62,3,0,52,7,0,0,4.02
3448,2020-06-23,경기,1130,23,7,758,349,4,3,8.53
3449,2020-06-23,세종,49,0,0,47,2,0,0,14.31
3450,2020-06-23,울산,53,1,0,48,4,0,0,4.62
3451,2020-06-23,대전,86,1,4,44,41,4,0,5.83
3452,2020-06-23,광주,33,0,0,32,1,0,0,2.27
3453,2020-06-23,인천,330,1,1,170,159,1,0,11.16
3454,2020-06-23,대구,6901,189,1,6686,26,1,0,283.24
3455,2020-06-23,부산,150,3,0,142,5,0,0,4.4
3456,2020-06-23,서울,1230,6,6,743,481,6,0,12.64
3457,2020-06-23,합계,12484,281,46,10908,1295,16,30,24.08
3458,2020-06-22,검역,630,0,0,483,147,0,0,-
3459,2020-06-22,제주,19,0,0,15,4,0,0,2.83
3460,2020-06-22,경남,133,0,0,124,9,0,0,3.96
3461,2020-06-22,경북,1385,54,1,1320,11,0,1,52.02
3462,2020-06-22,전남,20,0,0,18,2,0,0,1.07
3463,2020-06-22,전북,24,0,1,20,4,1,0,1.32
3464,2020-06-22,충남,161,0,2,144,17,2,0,7.59
3465,2020-06-22,충북,61,0,0,56,5,0,0,3.81
3466,2020-06-22,강원,62,3,0,52,7,0,0,4.02
3467,2020-06-22,경기,1123,22,6,753,348,3,3,8.48
3468,2020-06-22,세종,49,0,0,47,2,0,0,14.31
3469,2020-06-22,울산,53,1,0,48,4,0,0,4.62
3470,2020-06-22,대전,82,1,0,44,37,0,0,5.56
3471,2020-06-22,광주,33,0,0,32,1,0,0,2.27
3472,2020-06-22,인천,329,1,1,169,159,0,1,11.13
3473,2020-06-22,대구,6900,189,1,6681,30,1,0,283.19
3474,2020-06-22,부산,150,3,0,142,5,0,0,4.4
3475,2020-06-22,서울,1224,6,5,733,485,4,1,12.58
3476,2020-06-22,합계,12438,280,17,10881,1277,11,6,23.99
3477,2020-06-21,검역,630,0,4,483,147,0,4,-
3478,2020-06-21,제주,19,0,0,15,4,0,0,2.83
3479,2020-06-21,경남,133,0,1,124,9,0,1,3.96
3480,2020-06-21,경북,1384,54,0,1320,10,0,0,51.98
3481,2020-06-21,전남,20,0,0,18,2,0,0,1.07
3482,2020-06-21,전북,23,0,0,20,3,0,0,1.27
3483,2020-06-21,충남,159,0,1,144,15,1,0,7.49
3484,2020-06-21,충북,61,0,0,55,6,0,0,3.81
3485,2020-06-21,강원,62,3,2,52,7,2,0,4.02
3486,2020-06-21,경기,1117,22,10,744,351,8,2,8.43
3487,2020-06-21,세종,49,0,1,47,2,1,0,14.31
3488,2020-06-21,울산,53,1,0,48,4,0,0,4.62
3489,2020-06-21,대전,82,1,10,44,37,10,0,5.56
3490,2020-06-21,광주,33,0,1,32,1,1,0,2.27
3491,2020-06-21,인천,328,1,0,167,160,0,0,11.10
3492,2020-06-21,대구,6899,189,1,6680,30,1,0,238.15
3493,2020-06-21,부산,150,3,0,142,5,0,0,4.40
3494,2020-06-21,서울,1219,6,17,733,480,16,1,12.52
3495,2020-06-21,합계,12421,280,48,10868,1273,40,8,23.96
3496,2020-06-20,검역,626,0,18,481,145,0,18,-
3497,2020-06-20,제주,19,0,0,15,4,0,0,2.83
3498,2020-06-20,경남,132,0,0,124,8,0,0,3.93
3499,2020-06-20,경북,1384,54,1,1319,11,0,1,51.98
3500,2020-06-20,전남,20,0,0,18,2,0,0,1.07
3501,2020-06-20,전북,23,0,1,20,3,0,1,1.27
3502,2020-06-20,충남,158,0,2,144,14,2,0,7.44
3503,2020-06-20,충북,61,0,0,55,6,0,0,3.81
3504,2020-06-20,강원,60,3,0,52,5,0,0,3.89
3505,2020-06-20,경기,1107,22,17,741,344,10,7,8.35
3506,2020-06-20,세종,48,0,0,47,1,0,0,14.02
3507,2020-06-20,울산,53,1,0,48,4,0,0,4.62
3508,2020-06-20,대전,72,1,5,44,27,5,0,4.88
3509,2020-06-20,광주,32,0,0,32,0,0,0,2.2
3510,2020-06-20,인천,328,1,5,165,162,4,1,11.1
3511,2020-06-20,대구,6898,189,2,6679,30,2,0,283.11
3512,2020-06-20,부산,150,3,2,142,5,0,2,4.4
3513,2020-06-20,서울,1202,6,14,730,466,13,1,12.35
3514,2020-06-20,합계,12373,280,67,10856,1237,36,31,23.86
3515,2020-06-19,검역,608,0,11,479,129,0,11,-
3516,2020-06-19,제주,19,0,3,15,4,0,3,2.83
3517,2020-06-19,경남,132,0,0,124,8,0,0,3.93
3518,2020-06-19,경북,1383,54,0,1317,12,0,0,51.94
3519,2020-06-19,전남,20,0,0,18,2,0,0,1.07
3520,2020-06-19,전북,22,0,0,20,2,0,0,1.21
3521,2020-06-19,충남,156,0,0,144,12,0,0,7.35
3522,2020-06-19,충북,61,0,0,55,6,0,0,3.81
3523,2020-06-19,강원,60,3,0,52,5,0,0,3.89
3524,2020-06-19,경기,1090,22,11,737,331,9,2,8.23
3525,2020-06-19,세종,48,0,0,47,1,0,0,14.02
3526,2020-06-19,울산,53,1,0,48,4,0,0,4.62
3527,2020-06-19,대전,67,1,6,44,22,6,0,4.54
3528,2020-06-19,광주,32,0,0,32,0,0,0,2.2
3529,2020-06-19,인천,323,1,0,161,161,0,0,10.93
3530,2020-06-19,대구,6896,189,0,6676,31,0,0,283.03
3531,2020-06-19,부산,148,3,0,142,3,0,0,4.34
3532,2020-06-19,서울,1188,6,18,724,458,17,1,12.21
3533,2020-06-19,합계,12306,280,49,10835,1191,32,17,23.73
3534,2020-06-18,검역,597,0,4,469,128,0,4,-
3535,2020-06-18,제주,16,0,0,15,1,0,0,2.39
3536,2020-06-18,경남,132,0,0,124,8,0,0,3.93
3537,2020-06-18,경북,1383,54,0,1316,13,0,0,51.94
3538,2020-06-18,전남,20,0,0,18,2,0,0,1.07
3539,2020-06-18,전북,22,0,1,20,2,1,0,1.21
3540,2020-06-18,충남,156,0,3,144,12,3,0,7.35
3541,2020-06-18,충북,61,0,0,55,6,0,0,3.81
3542,2020-06-18,강원,60,3,0,52,5,0,0,3.89
3543,2020-06-18,경기,1079,22,16,724,333,15,1,8.14
3544,2020-06-18,세종,48,0,1,47,1,1,0,14.02
3545,2020-06-18,울산,53,1,0,48,4,0,0,4.62
3546,2020-06-18,대전,61,1,7,44,16,7,0,4.14
3547,2020-06-18,광주,32,0,0,32,0,0,0,2.2
3548,2020-06-18,인천,323,1,1,158,164,0,1,10.93
3549,2020-06-18,대구,6896,189,1,6674,33,0,1,283.03
3550,2020-06-18,부산,148,3,0,142,3,0,0,4.34
3551,2020-06-18,서울,1170,6,25,718,446,24,1,12.02
3552,2020-06-18,합계,12257,280,59,10800,1177,51,8,23.64
3553,2020-06-17,검역,593,0,7,468,125,0,7,-
3554,2020-06-17,제주,16,0,1,15,1,0,1,2.39
3555,2020-06-17,경남,132,0,0,124,8,0,0,3.93
3556,2020-06-17,경북,1383,54,0,1313,16,0,0,51.94
3557,2020-06-17,전남,20,0,0,18,2,0,0,1.07
3558,2020-06-17,전북,21,0,0,20,1,0,0,1.16
3559,2020-06-17,충남,153,0,1,144,9,1,0,7.21
3560,2020-06-17,충북,61,0,0,55,6,0,0,3.81
3561,2020-06-17,강원,60,3,0,52,5,0,0,3.89
3562,2020-06-17,경기,1063,22,13,720,321,11,2,8.02
3563,2020-06-17,세종,47,0,0,47,0,0,0,13.73
3564,2020-06-17,울산,53,1,0,47,5,0,0,4.62
3565,2020-06-17,대전,54,1,5,43,10,5,0,3.66
3566,2020-06-17,광주,32,0,0,32,0,0,0,2.2
3567,2020-06-17,인천,322,1,2,152,169,2,0,10.89
3568,2020-06-17,대구,6895,189,1,6672,34,0,1,282.99
3569,2020-06-17,부산,148,3,0,142,3,0,0,4.34
3570,2020-06-17,서울,1145,5,13,710,430,12,1,11.76
3571,2020-06-17,합계,12198,279,43,10774,1145,31,12,23.53
3572,2020-06-16,검역,586,0,9,466,120,0,9,-
3573,2020-06-16,제주,15,0,0,15,0,0,0,2.24
3574,2020-06-16,경남,132,0,2,124,8,1,1,3.93
3575,2020-06-16,경북,1383,54,0,1313,16,0,0,51.94
3576,2020-06-16,전남,20,0,0,18,2,0,0,1.07
3577,2020-06-16,전북,21,0,0,20,1,0,0,1.16
3578,2020-06-16,충남,152,0,0,144,8,0,0,7.16
3579,2020-06-16,충북,61,0,0,55,6,0,0,3.81
3580,2020-06-16,강원,60,3,0,52,5,0,0,3.89
3581,2020-06-16,경기,1050,22,5,716,312,4,1,7.92
3582,2020-06-16,세종,47,0,0,47,0,0,0,13.73
3583,2020-06-16,울산,53,1,0,47,5,0,0,4.62
3584,2020-06-16,대전,49,1,3,43,5,3,0,3.32
3585,2020-06-16,광주,32,0,0,32,0,0,0,2.2
3586,2020-06-16,인천,320,1,2,152,167,2,0,10.83
3587,2020-06-16,대구,6894,189,0,6671,34,0,0,282.95
3588,2020-06-16,부산,148,3,1,142,3,0,1,4.34
3589,2020-06-16,서울,1132,4,12,703,425,11,1,11.63
3590,2020-06-16,합계,12155,278,34,10760,1117,21,13,23.44
3591,2020-06-15,검역,577,0,7,466,111,0,7,-
3592,2020-06-15,제주,15,0,0,15,0,0,0,2.24
3593,2020-06-15,경남,130,0,3,124,6,0,3,3.87
3594,2020-06-15,경북,1383,54,0,1313,16,0,0,51.94
3595,2020-06-15,전남,20,0,0,18,2,0,0,1.07
3596,2020-06-15,전북,21,0,0,19,2,0,0,1.16
3597,2020-06-15,충남,152,0,2,144,8,2,0,7.16
3598,2020-06-15,충북,61,0,0,52,9,0,0,3.81
3599,2020-06-15,강원,60,3,0,52,5,0,0,3.89
3600,2020-06-15,경기,1045,22,10,713,310,8,2,7.89
3601,2020-06-15,세종,47,0,0,47,0,0,0,13.73
3602,2020-06-15,울산,53,1,0,47,5,0,0,4.62
3603,2020-06-15,대전,46,1,0,43,2,0,0,3.12
3604,2020-06-15,광주,32,0,0,30,2,0,0,2.2
3605,2020-06-15,인천,318,0,8,149,169,8,0,10.76
3606,2020-06-15,대구,6894,189,0,6667,38,0,0,282.95
3607,2020-06-15,부산,147,3,0,142,2,0,0,4.31
3608,2020-06-15,서울,1120,4,7,689,427,6,1,11.51
3609,2020-06-15,합계,12121,277,37,10730,1114,24,13,23.38
3610,2020-06-14,검역,570,0,1,466,104,0,1,-
3611,2020-06-14,제주,15,0,0,15,0,0,0,2.24
3612,2020-06-14,경남,127,0,0,123,4,0,0,3.78
3613,2020-06-14,경북,1383,54,0,1313,16,0,0,51.94
3614,2020-06-14,전남,20,0,0,18,2,0,0,1.07
3615,2020-06-14,전북,21,0,0,19,2,0,0,1.16
3616,2020-06-14,충남,151,0,0,144,7,0,0,7.11
3617,2020-06-14,충북,61,0,0,52,9,0,0,3.81
3618,2020-06-14,강원,60,3,1,52,5,1,0,3.89
3619,2020-06-14,경기,1035,22,10,710,303,9,1,7.81
3620,2020-06-14,세종,47,0,0,47,0,0,0,13.73
3621,2020-06-14,울산,53,1,0,47,5,0,0,4.62
3622,2020-06-14,대전,46,1,0,43,2,0,0,3.12
3623,2020-06-14,광주,32,0,0,30,2,0,0,2.2
3624,2020-06-14,인천,310,0,8,147,163,8,0,10.49
3625,2020-06-14,대구,6894,189,2,6661,44,1,1,282.95
3626,2020-06-14,부산,147,3,0,142,2,0,0,4.31
3627,2020-06-14,서울,1113,4,12,689,420,12,0,11.43
3628,2020-06-14,합계,12085,277,34,10718,1090,31,3,23.31
3629,2020-06-13,검역,569,0,1,464,105,0,1,-
3630,2020-06-13,제주,15,0,0,14,1,0,0,2.24
3631,2020-06-13,경남,127,0,0,123,4,0,0,3.78
3632,2020-06-13,경북,1383,54,0,1312,17,0,0,51.94
3633,2020-06-13,전남,20,0,0,18,2,0,0,1.07
3634,2020-06-13,전북,21,0,0,19,2,0,0,1.16
3635,2020-06-13,충남,151,0,1,144,7,1,0,7.11
3636,2020-06-13,충북,61,0,0,52,9,0,0,3.81
3637,2020-06-13,강원,59,3,0,52,4,0,0,3.83
3638,2020-06-13,경기,1025,22,14,696,307,13,1,7.74
3639,2020-06-13,세종,47,0,0,47,0,0,0,13.73
3640,2020-06-13,울산,53,1,0,47,5,0,0,4.62
3641,2020-06-13,대전,46,1,0,43,2,0,0,3.12
3642,2020-06-13,광주,32,0,0,30,2,0,0,2.20
3643,2020-06-13,인천,302,0,1,141,161,1,0,10.22
3644,2020-06-13,대구,6892,189,3,6659,44,0,3,282.87
3645,2020-06-13,부산,147,3,0,142,2,0,0,4.31
3646,2020-06-13,서울,1101,4,29,688,409,29,0,11.31
3647,2020-06-13,합계,12051,277,49,10691,1083,44,5,23.24
3648,2020-06-12,검역,568,0,10,463,105,0,10,-
3649,2020-06-12,제주,15,0,0,13,2,0,0,2.24
3650,2020-06-12,경남,127,0,0,123,4,0,0,3.78
3651,2020-06-12,경북,1383,54,0,1312,17,0,0,51.94
3652,2020-06-12,전남,20,0,0,18,2,0,0,1.07
3653,2020-06-12,전북,21,0,0,19,2,0,0,1.16
3654,2020-06-12,충남,150,0,0,144,6,0,0,7.07
3655,2020-06-12,충북,61,0,0,52,9,0,0,3.81
3656,2020-06-12,강원,59,3,0,52,4,0,0,3.83
3657,2020-06-12,경기,1011,22,19,692,297,18,1,7.63
3658,2020-06-12,세종,47,0,0,47,0,0,0,13.73
3659,2020-06-12,울산,53,1,0,47,5,0,0,4.62
3660,2020-06-12,대전,46,1,0,43,2,0,0,3.12
3661,2020-06-12,광주,32,0,0,30,2,0,0,2.2
3662,2020-06-12,인천,301,0,1,140,161,0,1,10.18
3663,2020-06-12,대구,6889,189,1,6653,47,1,0,282.74
3664,2020-06-12,부산,147,3,0,141,3,0,0,4.31
3665,2020-06-12,서울,1073,4,25,680,389,24,1,11.02
3666,2020-06-12,합계,12003,277,56,10669,1057,43,13,23.15
3667,2020-06-11,검역,558,0,2,462,96,0,2,-
3668,2020-06-11,제주,15,0,0,13,2,0,0,2.24
3669,2020-06-11,경남,127,0,0,123,4,0,0,3.78
3670,2020-06-11,경북,1383,54,0,1312,17,0,0,51.94
3671,2020-06-11,전남,20,0,0,18,2,0,0,1.07
3672,2020-06-11,전북,21,0,0,19,2,0,0,1.16
3673,2020-06-11,충남,150,0,0,143,7,0,0,7.07
3674,2020-06-11,충북,61,0,0,52,9,0,0,3.81
3675,2020-06-11,강원,59,3,0,51,5,0,0,3.83
3676,2020-06-11,경기,992,22,16,691,279,15,1,7.49
